id,brand,year,age,engine_size,power,mileage,prev_owners
id_9235,ford,2010,8,1600,113.0,71369.0,0
id_38683,ford,2009,9,3000,191.0,1057.0,1
id_15425,vw,2010,8,1900,140.0,45947.0,3
id_65346,ford,2012,6,1400,98.0,3360.0,1
id_66607,ford,2017,1,1100,85.0,2747.0,0
id_55981,vw,2010,8,1900,143.0,44118.0,0
id_28700,kia,2011,7,1000,67.0,6168.0,3
id_13998,kia,2017,1,1000,76.0,14143.0,0
id_42638,ford,2017,1,1800,140.0,7458.0,0
id_92240,ford,2015,3,2500,182.0,26972.0,0
id_76389,vw,2008,10,1900,132.0,170983.0,3
id_93272,kia,2016,2,1200,86.0,30921.0,1
id_43843,vw,2014,4,3600,246.0,27024.0,0
id_28854,bmw,2010,8,3500,290.0,19140.0,4
id_42015,bmw,2017,1,1800,186.0,1721.0,1
id_47295,vw,2008,10,2300,158.0,56690.0,0
id_60000,ford,2016,2,1100,92.0,35799.0,0
id_53502,ford,2011,7,2200,145.0,17339.0,1
id_2034,bmw,2008,10,3500,278.0,93551.0,4
id_64379,vw,2015,3,3600,255.0,14247.0,0
id_38741,bmw,2017,1,1800,181.0,1389.0,0
id_72747,bmw,2012,6,1800,179.0,24646.0,4
id_97194,ford,2015,3,1100,85.0,37911.0,3
id_22080,bmw,2015,3,4000,323.0,27806.0,1
id_77516,ford,2017,1,1100,90.0,11879.0,0
id_23168,bmw,2012,6,2500,235.0,20687.0,2
id_91478,ford,2011,7,1600,114.0,63297.0,0
id_87120,ford,2011,7,1400,103.0,27380.0,2
id_58019,vw,2009,9,1900,134.0,25340.0,0
id_1919,ford,2015,3,2500,182.0,79224.0,2
id_28724,ford,2012,6,3000,202.0,50887.0,1
id_16397,ford,2017,1,2000,152.0,7287.0,0
id_63670,ford,2014,4,3000,206.0,10397.0,2
id_74091,vw,2014,4,1700,127.0,9233.0,1
id_9042,ford,2014,4,1400,106.0,3582.0,0
id_45131,bmw,2009,9,3500,256.0,48827.0,2
id_3669,vw,2012,6,1700,129.0,73838.0,1
id_78244,ford,2016,2,2200,160.0,2924.0,0
id_21140,vw,2015,3,1200,105.0,19473.0,0
id_80383,ford,2016,2,1400,104.0,3052.0,1
id_6693,ford,2012,6,2000,139.0,58192.0,2
id_18475,bmw,2008,10,4000,296.0,51519.0,2
id_18400,ford,2011,7,1400,100.0,7990.0,0
id_68375,vw,2009,9,1200,88.0,1151.0,4
id_29664,ford,2009,9,2200,140.0,61302.0,3
id_60889,ford,2008,10,1400,92.0,93228.0,2
id_34276,bmw,2013,5,3000,265.0,21533.0,1
id_84362,ford,2009,9,2500,162.0,53927.0,0
id_92650,ferrari,2011,7,4500,469.0,29077.0,2
id_32770,bmw,2014,4,4500,352.0,33877.0,0
id_11056,ford,2017,1,1100,84.0,6797.0,0
id_74679,ford,2017,1,1800,139.0,8755.0,1
id_91606,ford,2010,8,2000,130.0,37244.0,2
id_27566,ford,2011,7,1800,126.0,50045.0,1
id_6205,ford,2010,8,2200,144.0,2108.0,2
id_68950,vw,2016,2,1500,128.0,755.0,0
id_70122,ford,2016,2,1800,134.0,6477.0,0
id_28846,ford,2014,4,2500,176.0,7934.0,2
id_14972,ford,2008,10,3000,193.0,25966.0,0
id_20575,vw,2014,4,1500,126.0,45942.0,1
id_27256,ferrari,2013,5,4500,411.0,6126.0,2
id_97110,ford,2012,6,3000,199.0,7345.0,3
id_12040,ford,2013,5,1400,99.0,45362.0,2
id_47572,vw,2012,6,1900,143.0,84662.0,1
id_92457,ford,2014,4,1100,89.0,11064.0,0
id_88612,vw,2009,9,2300,157.0,9688.0,3
id_9255,vw,2015,3,1700,140.0,1591.0,2
id_13898,bmw,2011,7,2300,212.0,16296.0,2
id_91830,ford,2009,9,1800,122.0,94304.0,2
id_36097,ford,2010,8,1100,82.0,67857.0,1
id_66182,bmw,2011,7,3500,271.0,15774.0,2
id_70203,ford,2012,6,2500,170.0,66636.0,2
id_12349,vw,2008,10,1200,96.0,10836.0,2
id_42079,vw,2009,9,1200,87.0,28011.0,1
id_58092,kia,2017,1,800,60.0,679.0,0
id_70927,ford,2011,7,1600,116.0,48539.0,0
id_70319,ford,2012,6,2000,135.0,7291.0,0
id_52507,ford,2012,6,3000,200.0,60421.0,1
id_54723,vw,2011,7,2300,162.0,7015.0,1
id_1337,vw,2009,9,3600,232.0,9479.0,1
id_33829,ford,2016,2,2200,164.0,7351.0,0
id_71555,vw,2008,10,3600,234.0,42761.0,6
id_99203,ford,2009,9,1600,109.0,50025.0,1
id_16603,bmw,2011,7,3000,249.0,9673.0,0
id_71618,ford,2009,9,3000,187.0,96007.0,4
id_85444,vw,2008,10,1500,111.0,16572.0,2
id_16098,ford,2010,8,1800,119.0,15404.0,0
id_4166,vw,2009,9,1500,104.0,58873.0,2
id_78348,ford,2013,5,1800,124.0,6699.0,2
id_23973,vw,2015,3,2300,173.0,1411.0,3
id_15158,vw,2010,8,1900,133.0,59407.0,1
id_38678,vw,2014,4,1200,99.0,21282.0,0
id_83362,ford,2017,1,3000,216.0,1121.0,0
id_48038,ford,2012,6,2000,143.0,3820.0,0
id_27892,kia,2015,3,1000,71.0,7703.0,0
id_28014,ford,2011,7,2000,135.0,39983.0,2
id_37012,ford,2014,4,1600,120.0,33933.0,2
id_97174,vw,2017,1,2300,181.0,11125.0,0
id_39306,vw,2016,2,1900,149.0,4988.0,0
id_86654,kia,2008,10,800,56.0,70169.0,5
id_660,vw,2008,10,3600,236.0,8636.0,1
id_19836,bmw,2015,3,3500,278.0,11341.0,0
id_30804,ford,2013,5,1800,131.0,15116.0,1
id_31374,vw,2011,7,1700,123.0,45715.0,1
id_20205,bmw,2009,9,2500,212.0,86859.0,1
id_86879,bmw,2010,8,4500,334.0,80241.0,1
id_47559,bmw,2014,4,3500,271.0,38696.0,1
id_88175,vw,2013,5,1200,102.0,52258.0,0
id_72268,ford,2013,5,3000,206.0,25643.0,2
id_91817,ford,2014,4,2200,152.0,21943.0,0
id_94601,vw,2017,1,1900,146.0,8201.0,0
id_26706,ford,2010,8,1800,121.0,43248.0,2
id_8337,ford,2014,4,1600,122.0,3871.0,0
id_56942,bmw,2011,7,3000,252.0,28391.0,0
id_84373,bmw,2015,3,4000,328.0,13925.0,1
id_4271,ford,2014,4,1800,133.0,6145.0,0
id_71721,kia,2009,9,800,56.0,47446.0,2
id_76486,bmw,2009,9,2300,202.0,62534.0,3
id_8675,kia,2011,7,1200,79.0,3316.0,1
id_48552,kia,2011,7,1400,92.0,29881.0,2
id_28320,ford,2009,9,2000,136.0,36270.0,3
id_32904,vw,2010,8,1500,106.0,43917.0,0
id_9919,bmw,2015,3,1800,178.0,11809.0,2
id_98970,bmw,2013,5,3000,258.0,116991.0,0
id_37925,bmw,2016,2,2300,228.0,11389.0,0
id_61850,ford,2012,6,2000,137.0,1233.0,0
id_67790,vw,2008,10,1700,127.0,6332.0,3
id_37019,bmw,2011,7,1800,187.0,20657.0,2
id_34975,ford,2009,9,1600,105.0,4501.0,1
id_53200,vw,2017,1,3600,264.0,13181.0,0
id_22659,vw,2017,1,1200,100.0,12627.0,0
id_53792,ford,2015,3,2200,159.0,3014.0,0
id_78378,vw,2008,10,1900,140.0,41194.0,2
id_12965,bmw,2013,5,3000,260.0,32899.0,1
id_75293,kia,2015,3,1100,81.0,33634.0,3
id_78074,vw,2014,4,1700,127.0,34195.0,1
id_28702,ford,2012,6,3000,206.0,105129.0,0
id_908,ford,2017,1,2000,154.0,2096.0,0
id_88647,vw,2013,5,3600,257.0,15897.0,0
id_89255,vw,2017,1,3600,263.0,7953.0,1
id_21362,ford,2016,2,2500,182.0,10715.0,0
id_12159,bmw,2011,7,4000,308.0,66434.0,2
id_61302,kia,2009,9,1400,91.0,42759.0,2
id_55031,ford,2009,9,2000,132.0,132985.0,2
id_2375,ford,2010,8,1800,125.0,38589.0,4
id_91025,ford,2014,4,1400,107.0,3803.0,0
id_81664,ford,2008,10,1400,96.0,27320.0,5
id_53599,vw,2012,6,2300,168.0,50993.0,1
id_28282,ford,2017,1,1800,132.0,1740.0,0
id_51899,ford,2008,10,2200,139.0,105009.0,1
id_44387,ford,2009,9,2500,159.0,186733.0,2
id_1494,ford,2011,7,2500,168.0,121237.0,1
id_78316,kia,2008,10,1100,74.0,801.0,4
id_58468,ford,2008,10,1100,80.0,9248.0,6
id_3692,kia,2016,2,1100,81.0,4942.0,0
id_71606,ford,2012,6,1400,101.0,260159.0,1
id_30459,vw,2010,8,1700,118.0,4847.0,1
id_14521,ferrari,2011,7,4500,401.0,12367.0,2
id_57791,kia,2010,8,1100,73.0,63033.0,2
id_83594,bmw,2008,10,2500,215.0,52223.0,3
id_12574,vw,2009,9,3600,235.0,17533.0,0
id_92515,ford,2014,4,1400,107.0,12209.0,1
id_8875,ford,2013,5,1600,116.0,9763.0,1
id_15583,ford,2013,5,1800,130.0,14690.0,1
id_30334,ford,2017,1,2000,146.0,5267.0,0
id_62489,ford,2008,10,2500,157.0,66521.0,1
id_35202,vw,2016,2,1700,138.0,584.0,0
id_34300,vw,2011,7,3600,246.0,52175.0,1
id_23660,ford,2010,8,1400,103.0,76217.0,0
id_24411,ford,2015,3,2000,140.0,2688.0,1
id_85369,vw,2010,8,1500,110.0,36706.0,1
id_94509,ford,2015,3,2000,148.0,1134.0,1
id_97527,ford,2008,10,3000,185.0,6233.0,2
id_11416,ford,2010,8,3000,199.0,36021.0,3
id_25846,ford,2012,6,1100,84.0,4587.0,1
id_68627,bmw,2009,9,1800,165.0,50799.0,0
id_59418,vw,2012,6,1900,133.0,15110.0,2
id_75650,vw,2008,10,1500,104.0,6784.0,3
id_23263,ford,2013,5,2000,145.0,17692.0,2
id_26725,ford,2010,8,1100,77.0,5472.0,0
id_62739,vw,2009,9,1900,138.0,138534.0,4
id_9868,bmw,2016,2,2300,208.0,16801.0,1
id_33313,vw,2017,1,1200,100.0,6613.0,0
id_27298,ford,2008,10,1600,112.0,16425.0,2
id_97328,bmw,2017,1,4500,372.0,3262.0,0
id_2530,bmw,2013,5,2500,236.0,115549.0,2
id_28511,kia,2011,7,800,57.0,37786.0,4
id_35465,ford,2008,10,1800,123.0,29735.0,3
id_35619,ford,2013,5,1600,121.0,5132.0,1
id_75964,ford,2010,8,1100,85.0,66714.0,2
id_38151,ford,2015,3,1600,124.0,12486.0,0
id_90751,vw,2016,2,1900,149.0,17701.0,0
id_60727,bmw,2012,6,4500,324.0,115113.0,1
id_18077,vw,2008,10,1200,94.0,27967.0,2
id_20881,bmw,2009,9,4500,306.0,49227.0,5
id_11091,ford,2008,10,3000,190.0,45800.0,2
id_86461,ford,2009,9,1600,110.0,79060.0,2
id_10195,ford,2012,6,3000,203.0,716.0,1
id_78753,ford,2013,5,1100,82.0,10560.0,1
id_18544,ford,2016,2,1600,119.0,10503.0,0
id_34017,vw,2008,10,1900,128.0,30338.0,1
id_91001,bmw,2010,8,4000,293.0,50330.0,1
id_17850,vw,2009,9,3600,240.0,80731.0,3
id_57252,vw,2013,5,1700,127.0,15093.0,1
id_31002,ford,2017,1,3000,212.0,30577.0,1
id_3231,ford,2010,8,1800,119.0,25028.0,0
id_47139,ford,2016,2,2200,164.0,4052.0,0
id_67690,vw,2009,9,3600,228.0,58999.0,4
id_77830,vw,2014,4,1500,113.0,10076.0,0
id_7385,ford,2010,8,1600,113.0,19435.0,1
id_25918,ford,2012,6,1600,114.0,54648.0,1
id_66282,ford,2009,9,1600,110.0,115141.0,1
id_68184,ford,2014,4,1600,115.0,1336.0,1
id_66137,ford,2015,3,2200,155.0,21866.0,1
id_13470,bmw,2012,6,1800,184.0,7453.0,1
id_42049,kia,2014,4,800,59.0,25446.0,0
id_26369,kia,2009,9,1100,72.0,3863.0,0
id_57344,ford,2011,7,1100,84.0,80122.0,5
id_28280,ford,2017,1,1800,140.0,5413.0,0
id_28674,vw,2016,2,1900,153.0,5595.0,1
id_87430,ford,2013,5,2500,168.0,83059.0,2
id_12915,ford,2015,3,1800,134.0,11606.0,1
id_28855,bmw,2012,6,4500,322.0,69274.0,0
id_63927,vw,2015,3,1700,139.0,2888.0,0
id_12087,vw,2017,1,1700,135.0,33.0,0
id_54504,bmw,2013,5,2300,188.0,38637.0,2
id_70799,kia,2012,6,1000,68.0,5303.0,1
id_16725,vw,2014,4,1700,132.0,29215.0,1
id_87558,vw,2014,4,2300,173.0,3948.0,0
id_28747,ford,2011,7,2500,165.0,45398.0,4
id_71357,vw,2011,7,1700,124.0,27126.0,0
id_18327,kia,2011,7,1100,77.0,76331.0,2
id_37805,bmw,2008,10,4500,309.0,56715.0,2
id_54450,ford,2016,2,1400,108.0,9084.0,0
id_4062,ford,2017,1,1800,132.0,25692.0,0
id_71693,ford,2012,6,1600,117.0,123078.0,2
id_8170,bmw,2011,7,4000,321.0,85943.0,1
id_689,ford,2013,5,1600,120.0,15729.0,1
id_43790,vw,2010,8,1700,123.0,32156.0,1
id_49799,ford,2011,7,1800,127.0,18009.0,3
id_32396,ford,2015,3,1400,107.0,49863.0,1
id_9973,vw,2014,4,1700,130.0,29830.0,1
id_23514,kia,2012,6,1100,75.0,4776.0,1
id_18605,ford,2013,5,2200,153.0,63570.0,2
id_13801,ferrari,2015,3,4500,394.0,66.0,0
id_99134,vw,2014,4,1700,124.0,27782.0,0
id_92805,vw,2010,8,1900,134.0,171205.0,1
id_46312,vw,2017,1,1700,130.0,5125.0,0
id_76668,bmw,2014,4,3000,241.0,27141.0,0
id_20587,bmw,2013,5,3000,253.0,41919.0,0
id_62077,kia,2010,8,1100,76.0,6632.0,2
id_69777,vw,2013,5,1500,121.0,11643.0,0
id_83723,bmw,2016,2,2500,234.0,23365.0,1
id_41853,kia,2012,6,1000,69.0,33356.0,1
id_71938,ford,2011,7,2500,168.0,114265.0,1
id_12150,vw,2013,5,3600,244.0,18345.0,0
id_72823,vw,2017,1,1900,146.0,1259.0,0
id_57897,ford,2017,1,1400,107.0,553.0,0
id_62595,kia,2015,3,1000,72.0,33901.0,0
id_33051,ford,2014,4,1100,88.0,8401.0,0
id_53825,vw,2014,4,1900,138.0,72238.0,0
id_50207,bmw,2009,9,3500,281.0,123000.0,2
id_57499,bmw,2014,4,2500,205.0,53316.0,1
id_44289,vw,2011,7,1900,139.0,6167.0,2
id_18690,ford,2009,9,1100,76.0,19878.0,2
id_60694,ford,2009,9,1100,78.0,39152.0,4
id_63163,vw,2014,4,1500,116.0,15704.0,1
id_66115,vw,2009,9,1700,118.0,138328.0,1
id_87607,vw,2009,9,1500,104.0,35551.0,1
id_23495,vw,2009,9,1200,86.0,421.0,2
id_89865,vw,2013,5,1500,122.0,71397.0,0
id_48101,bmw,2016,2,4000,315.0,17969.0,0
id_78491,ford,2016,2,1400,109.0,3808.0,0
id_57465,vw,2017,1,1500,119.0,2869.0,0
id_47341,ford,2013,5,2200,151.0,85019.0,1
id_7178,vw,2012,6,1200,98.0,81265.0,1
id_16768,ford,2010,8,1600,115.0,47687.0,3
id_19566,ford,2009,9,1100,78.0,11247.0,0
id_31092,bmw,2013,5,3500,281.0,11237.0,1
id_13233,bmw,2016,2,3500,306.0,2578.0,1
id_14184,bmw,2008,10,4000,285.0,22205.0,1
id_60707,bmw,2009,9,3500,250.0,52439.0,1
id_96787,vw,2015,3,1500,122.0,6311.0,2
id_32291,ford,2016,2,1800,132.0,3357.0,1
id_72981,kia,2013,5,1200,82.0,16521.0,0
id_82180,ford,2011,7,2200,148.0,89828.0,2
id_42965,vw,2016,2,1200,101.0,26090.0,0
id_40976,vw,2015,3,1700,130.0,8659.0,0
id_82512,ford,2010,8,2200,150.0,50095.0,0
id_6009,vw,2009,9,1500,113.0,53518.0,1
id_50845,vw,2013,5,1700,125.0,74931.0,0
id_78555,ford,2016,2,2000,151.0,2850.0,0
id_78845,ford,2015,3,2000,144.0,1211.0,0
id_28634,bmw,2010,8,3000,236.0,83543.0,0
id_27808,ford,2014,4,1600,122.0,22534.0,1
id_6730,vw,2014,4,1900,145.0,61628.0,2
id_59044,ford,2017,1,2000,150.0,3445.0,0
id_50451,vw,2013,5,1500,116.0,858.0,0
id_91479,ford,2008,10,2000,132.0,30622.0,2
id_85243,vw,2008,10,1700,115.0,68353.0,2
id_76010,vw,2017,1,1900,145.0,21615.0,0
id_63965,ford,2012,6,2500,168.0,20622.0,1
id_65733,vw,2015,3,2300,166.0,10635.0,0
id_92618,vw,2008,10,1500,111.0,6634.0,0
id_98724,bmw,2011,7,3000,258.0,87990.0,1
id_76582,ford,2010,8,1100,78.0,14129.0,2
id_78496,vw,2014,4,1700,124.0,25194.0,1
id_89088,kia,2016,2,1400,102.0,28842.0,0
id_91506,vw,2014,4,1700,134.0,34514.0,0
id_76081,ford,2017,1,2500,180.0,6400.0,0
id_4537,kia,2015,3,1000,70.0,1018.0,0
id_67923,ford,2011,7,1600,114.0,159926.0,0
id_76280,ford,2010,8,3000,193.0,37855.0,0
id_33273,kia,2016,2,1200,84.0,9497.0,1
id_19208,ford,2017,1,2000,148.0,3444.0,0
id_92181,vw,2011,7,1500,109.0,12788.0,1
id_86324,vw,2009,9,1700,123.0,18307.0,3
id_66393,vw,2017,1,1200,107.0,733.0,0
id_2353,vw,2012,6,1200,91.0,125111.0,0
id_23524,ford,2017,1,2200,164.0,16321.0,0
id_31958,kia,2013,5,1100,79.0,4675.0,0
id_52210,ford,2008,10,3000,188.0,101958.0,1
id_25402,vw,2017,1,3600,270.0,3008.0,0
id_3890,ford,2013,5,2000,145.0,13057.0,1
id_81266,ford,2013,5,3000,201.0,28081.0,3
id_73119,ford,2015,3,2500,180.0,14343.0,1
id_2947,ford,2014,4,1800,129.0,16533.0,1
id_94436,vw,2010,8,1200,94.0,44318.0,1
id_57070,ford,2009,9,2500,167.0,17035.0,1
id_81062,kia,2013,5,1400,96.0,28009.0,1
id_23954,vw,2015,3,2300,176.0,34015.0,1
id_77723,vw,2011,7,1700,133.0,168260.0,1
id_23910,kia,2010,8,1200,79.0,28114.0,2
id_55523,ford,2010,8,1800,128.0,11827.0,2
id_14793,vw,2010,8,2300,156.0,5892.0,3
id_42072,ford,2017,1,2500,179.0,5823.0,0
id_12083,vw,2012,6,1500,121.0,57184.0,1
id_59607,bmw,2011,7,1800,160.0,16577.0,0
id_68833,ford,2008,10,2200,139.0,18660.0,4
id_17946,vw,2014,4,1900,138.0,31427.0,0
id_5015,vw,2008,10,1900,139.0,54399.0,2
id_12813,bmw,2017,1,3500,306.0,3462.0,0
id_51980,ford,2008,10,3000,193.0,91990.0,1
id_58383,ford,2013,5,1400,107.0,30556.0,0
id_65068,bmw,2016,2,4000,343.0,2323.0,1
id_87793,bmw,2010,8,3500,273.0,26686.0,0
id_32134,vw,2014,4,1500,111.0,14935.0,2
id_89800,ford,2011,7,2500,172.0,15562.0,1
id_51191,ford,2010,8,1800,123.0,25378.0,2
id_5558,ford,2009,9,2200,144.0,177315.0,1
id_4313,vw,2009,9,1200,96.0,47867.0,3
id_35636,vw,2010,8,3600,234.0,35214.0,2
id_80471,bmw,2010,8,2300,215.0,11173.0,1
id_33172,ford,2016,2,1400,104.0,2888.0,0
id_30725,ford,2014,4,2200,160.0,33131.0,0
id_72990,ford,2011,7,1600,115.0,81007.0,1
id_15312,vw,2013,5,1700,129.0,914.0,1
id_26415,ford,2013,5,1100,81.0,39751.0,3
id_60705,ford,2017,1,3000,214.0,1862.0,0
id_97460,ford,2010,8,2200,142.0,6897.0,2
id_46588,bmw,2013,5,3000,262.0,3449.0,3
id_44126,bmw,2015,3,1800,180.0,3060.0,0
id_9820,ford,2013,5,2000,139.0,15427.0,1
id_27126,vw,2010,8,1700,126.0,18121.0,0
id_81610,bmw,2009,9,4500,343.0,11927.0,1
id_92492,vw,2010,8,1200,99.0,102530.0,1
id_93921,ford,2011,7,1400,103.0,4887.0,2
id_89350,vw,2017,1,1500,118.0,4305.0,0
id_73795,bmw,2017,1,1800,200.0,823.0,0
id_3763,vw,2010,8,1900,134.0,51675.0,2
id_45993,ford,2017,1,3000,221.0,7374.0,0
id_91997,vw,2009,9,1700,116.0,103980.0,2
id_17641,ford,2012,6,2200,151.0,14793.0,1
id_56790,vw,2008,10,2300,155.0,14598.0,1
id_39021,vw,2014,4,1900,147.0,1822.0,0
id_43560,vw,2017,1,1900,147.0,5207.0,0
id_66225,vw,2013,5,1900,142.0,28235.0,1
id_76255,kia,2011,7,1200,81.0,26509.0,2
id_82717,kia,2013,5,1000,71.0,2598.0,1
id_44254,bmw,2011,7,4000,285.0,110372.0,1
id_50405,ford,2014,4,1100,83.0,4734.0,2
id_54154,ford,2014,4,1100,85.0,2418.0,1
id_90491,kia,2016,2,1100,78.0,18378.0,0
id_85449,ford,2017,1,1100,86.0,20123.0,0
id_99070,vw,2013,5,2300,171.0,11531.0,0
id_74568,kia,2015,3,1400,97.0,68816.0,0
id_46705,ferrari,2011,7,3600,331.0,4015.0,2
id_22479,ford,2010,8,2200,144.0,39799.0,2
id_58854,ford,2016,2,2200,162.0,659.0,0
id_22097,vw,2008,10,1700,116.0,233081.0,3
id_21674,ford,2015,3,1600,122.0,23931.0,2
id_22857,vw,2010,8,1500,114.0,124710.0,2
id_77036,ford,2012,6,3000,200.0,133332.0,0
id_89579,ford,2015,3,3000,208.0,8388.0,0
id_63274,vw,2009,9,1700,129.0,76618.0,0
id_78093,bmw,2015,3,4000,331.0,4337.0,0
id_52185,ford,2015,3,2200,162.0,17983.0,0
id_59451,ford,2017,1,1400,104.0,2542.0,0
id_92554,vw,2010,8,1900,142.0,39211.0,2
id_32821,ford,2010,8,1400,96.0,68033.0,1
id_91131,ford,2015,3,1800,136.0,15133.0,2
id_57462,bmw,2011,7,2500,212.0,5767.0,0
id_30188,vw,2014,4,1200,96.0,78026.0,0
id_71943,ford,2014,4,1600,120.0,6735.0,1
id_73068,ford,2010,8,1800,119.0,82900.0,1
id_30051,ford,2014,4,1600,115.0,10591.0,2
id_55677,vw,2015,3,3600,261.0,979.0,0
id_21949,bmw,2009,9,2500,223.0,80978.0,0
id_9237,ford,2011,7,1600,116.0,33827.0,0
id_35512,ferrari,2013,5,5000,419.0,38118.0,1
id_1941,ford,2013,5,2500,174.0,74466.0,1
id_31159,kia,2015,3,1100,78.0,1000.0,0
id_56303,ferrari,2016,2,4500,429.0,4720.0,1
id_36829,kia,2008,10,1200,79.0,138046.0,4
id_9469,vw,2011,7,1500,113.0,47353.0,3
id_29402,vw,2012,6,2300,164.0,1000.0,1
id_85102,bmw,2017,1,4000,327.0,1803.0,0
id_66249,ford,2015,3,2200,158.0,30484.0,0
id_61151,bmw,2012,6,1800,186.0,9269.0,3
id_85706,ferrari,2010,8,4500,461.0,794.0,5
id_2423,ford,2010,8,1100,84.0,5385.0,2
id_83895,ford,2011,7,1100,82.0,14243.0,1
id_32869,ford,2015,3,2500,175.0,24158.0,3
id_9589,kia,2010,8,1400,90.0,72497.0,1
id_34071,vw,2014,4,1700,135.0,13382.0,0
id_68619,ford,2012,6,2200,147.0,30517.0,1
id_45491,vw,2015,3,1700,131.0,28952.0,1
id_94344,ford,2016,2,2200,160.0,6250.0,1
id_21532,ford,2009,9,2200,142.0,67834.0,2
id_37669,vw,2013,5,1500,110.0,66.0,0
id_31634,vw,2009,9,3600,242.0,87376.0,3
id_36065,kia,2017,1,1200,87.0,5716.0,0
id_24156,vw,2012,6,1900,134.0,15639.0,0
id_31487,ford,2012,6,1800,122.0,36136.0,0
id_66789,ford,2015,3,1800,128.0,21014.0,1
id_33852,vw,2012,6,1700,129.0,91302.0,0
id_42014,vw,2016,2,2300,168.0,1097.0,0
id_22302,ford,2010,8,2500,161.0,98372.0,1
id_10127,ford,2013,5,1800,131.0,4999.0,0
id_10452,kia,2017,1,1000,75.0,7579.0,0
id_30377,ford,2012,6,3000,202.0,5407.0,0
id_32421,kia,2017,1,1200,89.0,8367.0,0
id_41291,ford,2013,5,1100,84.0,30306.0,3
id_4242,vw,2014,4,2300,165.0,5720.0,1
id_87325,bmw,2014,4,2300,217.0,3890.0,0
id_47933,ford,2012,6,1100,87.0,149907.0,3
id_87468,bmw,2011,7,3500,279.0,47594.0,2
id_83143,vw,2012,6,1200,98.0,33339.0,0
id_58622,vw,2013,5,1900,136.0,3701.0,0
id_21754,bmw,2010,8,3500,284.0,282227.0,0
id_54902,vw,2008,10,1500,108.0,38788.0,1
id_16339,bmw,2014,4,1800,168.0,13678.0,1
id_54452,vw,2013,5,2300,163.0,29048.0,1
id_59293,ford,2008,10,1100,78.0,118893.0,4
id_49682,vw,2008,10,1900,131.0,89496.0,1
id_94218,vw,2014,4,1700,138.0,23585.0,0
id_55368,ford,2014,4,1600,117.0,15830.0,0
id_5371,kia,2013,5,1100,75.0,28522.0,1
id_60542,ford,2008,10,1100,77.0,85849.0,3
id_56722,vw,2009,9,1500,106.0,1834.0,1
id_12147,ford,2013,5,2000,140.0,26262.0,3
id_56765,ford,2014,4,2000,145.0,17119.0,2
id_41789,ford,2008,10,2500,161.0,153737.0,1
id_7387,vw,2016,2,2300,168.0,28325.0,0
id_5133,bmw,2008,10,4000,302.0,200867.0,1
id_53174,vw,2008,10,1500,110.0,68922.0,1
id_51494,ford,2013,5,2500,174.0,4152.0,2
id_68787,kia,2011,7,1100,76.0,30826.0,0
id_16944,ford,2012,6,1100,86.0,53.0,1
id_54110,bmw,2015,3,1800,185.0,43305.0,1
id_70294,vw,2013,5,1900,147.0,44195.0,3
id_3371,vw,2011,7,1900,134.0,3029.0,2
id_85639,bmw,2011,7,3500,266.0,8154.0,1
id_91902,ford,2008,10,3000,186.0,43708.0,1
id_75274,vw,2008,10,3600,238.0,13533.0,0
id_24195,vw,2017,1,3600,269.0,19608.0,0
id_77688,ford,2014,4,3000,206.0,17115.0,1
id_74523,ford,2009,9,1600,105.0,141146.0,1
id_17119,bmw,2013,5,2500,201.0,51608.0,0
id_16433,ford,2016,2,3000,211.0,3171.0,0
id_54098,vw,2012,6,1200,97.0,5411.0,3
id_44143,kia,2015,3,1100,77.0,10499.0,1
id_11885,vw,2012,6,1200,104.0,25512.0,1
id_30368,vw,2014,4,2300,177.0,18645.0,0
id_13574,ford,2010,8,1400,100.0,9777.0,1
id_61773,bmw,2009,9,4500,307.0,18866.0,2
id_47619,ford,2016,2,1600,124.0,30594.0,0
id_4461,ford,2012,6,1600,111.0,9362.0,1
id_40458,ford,2010,8,1100,78.0,69152.0,1
id_40449,bmw,2010,8,2300,193.0,6381.0,2
id_17179,ford,2016,2,1800,129.0,11222.0,1
id_94511,kia,2012,6,1400,95.0,34541.0,0
id_25544,vw,2014,4,1900,139.0,5575.0,2
id_17932,vw,2015,3,3600,256.0,16175.0,3
id_68285,ford,2016,2,2000,150.0,18895.0,1
id_99421,bmw,2014,4,4500,348.0,4973.0,1
id_30834,kia,2017,1,1000,73.0,9582.0,0
id_46451,bmw,2015,3,2300,218.0,10025.0,1
id_58626,kia,2012,6,1200,81.0,31266.0,1
id_50418,bmw,2014,4,2500,201.0,5350.0,0
id_33888,kia,2009,9,1400,92.0,14804.0,1
id_81862,kia,2014,4,1200,84.0,6942.0,0
id_27222,ford,2009,9,2000,132.0,24558.0,0
id_1734,ford,2009,9,2200,143.0,13930.0,2
id_4759,ford,2012,6,1100,84.0,14286.0,2
id_25207,bmw,2011,7,2500,215.0,2804.0,1
id_53694,vw,2015,3,1200,99.0,7973.0,1
id_61548,ford,2017,1,2500,181.0,2532.0,1
id_66784,ford,2010,8,1600,113.0,24952.0,2
id_95218,kia,2012,6,800,57.0,475.0,2
id_8943,ford,2013,5,1100,81.0,44048.0,0
id_99871,ford,2010,8,1400,99.0,170005.0,1
id_78511,bmw,2015,3,3000,273.0,166.0,0
id_68545,ford,2010,8,2200,149.0,8748.0,1
id_25229,ford,2015,3,1800,131.0,15231.0,0
